"Indexcd","Idxtrd01","Idxtrd02","Idxtrd03","Idxtrd04","Idxtrd05","Idxtrd06","Idxtrd07"
"399001","2017-08-17","10601.648","10658.159","10583.399","10653.730","1155684.23","15630581.35"
"399001","2017-08-18","10586.350","10636.151","10563.265","10614.083","960767.83","12976427.33"
"399001","2017-08-21","10624.810","10689.773","10624.810","10689.773","974280.26","12943460.75"
"399001","2017-08-22","10689.654","10699.055","10631.245","10653.982","972916.32","13537519.83"
"399001","2017-08-23","10642.218","10662.828","10583.176","10619.337","858852.01","11302865.42"
"399001","2017-08-24","10617.737","10627.339","10537.780","10552.962","757956.05","10399194.39"
"399001","2017-08-25","10556.545","10671.715","10556.545","10659.009","881806.60","12042299.01"
"399001","2017-08-28","10678.350","10866.362","10678.350","10809.736","1273857.10","18406187.78"
"399001","2017-08-29","10796.540","10818.224","10742.131","10762.366","1045756.51","14259098.65"
"399001","2017-08-30","10762.238","10825.886","10762.238","10813.927","1025095.75","13670485.31"
"399001","2017-08-31","10823.310","10837.389","10759.790","10816.644","972406.93","13415385.67"
"399001","2017-09-01","10822.494","10880.557","10807.775","10880.557","1241609.24","16550461.79"
"399001","2017-09-04","10882.128","10969.573","10859.355","10962.854","1330944.08","17998526.27"
"399001","2017-09-05","10958.202","10995.528","10928.859","10986.948","1173948.36","15880960.03"
"399001","2017-09-06","10959.307","11036.895","10939.258","11024.586","1249603.72","17607516.72"
"399001","2017-09-07","11030.599","11059.471","10966.543","10969.127","1260365.17","18017786.87"
"399001","2017-09-08","10961.700","11011.106","10911.818","10970.773","1038745.20","15113020.27"
"399001","2017-09-11","10979.721","11053.729","10963.622","11053.729","1149010.29","17038465.41"
"399001","2017-09-12","11063.846","11131.947","11019.873","11043.606","1572505.63","23295635.11"
"399001","2017-09-13","11040.105","11091.493","11015.736","11091.493","1103316.34","16171985.37"
"399001","2017-09-14","11091.975","11124.538","11033.823","11070.492","1198837.62","16817925.03"
"399001","2017-09-15","11058.096","11105.024","11022.254","11063.104","1191253.68","16613013.63"
"399001","2017-09-18","11062.434","11154.754","11062.434","11153.532","1093331.41","15229060.90"
"399001","2017-09-19","11160.423","11181.177","11055.237","11083.899","1103071.83","15879543.45"
"399001","2017-09-20","11083.849","11191.130","11083.214","11191.130","1148373.52","16195377.11"
"399001","2017-09-21","11187.884","11199.189","11098.339","11098.339","1119824.50","15963752.68"
"399001","2017-09-22","11067.108","11085.430","11025.886","11069.822","951888.59","13599136.85"
"399001","2017-09-25","11054.260","11056.655","10911.034","10930.670","929099.14","13253913.22"
"399001","2017-09-26","10915.655","10951.142","10890.918","10950.769","865364.05","11484878.55"
"399001","2017-09-27","10951.959","11063.133","10951.885","11036.780","894162.89","12534710.47"
"399001","2017-09-28","11029.474","11072.562","11015.481","11031.421","973387.43","12849238.34"
"399001","2017-09-29","11042.718","11121.440","11042.718","11087.187","986081.00","13047461.84"
"399001","2017-10-09","11248.352","11305.461","11214.900","11264.273","1227071.37","17034230.83"
"399001","2017-10-10","11260.772","11329.513","11229.022","11329.513","1114336.04","15540497.50"
"399001","2017-10-11","11319.461","11344.589","11285.916","11312.496","1126355.79","16393976.12"
"399001","2017-10-12","11309.360","11337.124","11240.657","11307.325","954312.29","13117051.50"
"399001","2017-10-13","11312.269","11400.054","11308.037","11399.094","967912.46","13171926.11"
"399001","2017-10-16","11401.867","11422.935","11267.270","11271.199","1242456.50","16130629.49"
"399001","2017-10-17","11254.411","11318.004","11214.822","11275.341","823783.00","11485929.76"
"399001","2017-10-18","11277.540","11323.257","11240.632","11282.747","930448.00","12364427.10"
"399001","2017-10-19","11275.313","11290.724","11179.186","11189.553","960100.31","12504125.16"
"399001","2017-10-20","11154.932","11238.877","11140.336","11238.877","721953.69","10280175.17"
"399001","2017-10-23","11239.694","11306.307","11228.680","11306.307","789104.22","10686451.31"
"399001","2017-10-24","11289.015","11339.127","11260.679","11339.127","799532.63","11408563.41"
"399001","2017-10-25","11330.752","11437.209","11324.169","11437.209","871559.35","11596549.44"
"399001","2017-10-26","11430.001","11509.024","11413.932","11461.285","1006780.83","14491656.30"
"399001","2017-10-27","11456.566","11484.907","11415.367","11444.524","957048.95","12845209.88"
"399001","2017-10-30","11446.795","11472.280","11192.176","11312.607","1247301.77","16248648.60"
"399001","2017-10-31","11293.341","11368.187","11274.166","11367.619","849822.13","12304515.37"
"399001","2017-11-01","11370.521","11424.483","11341.074","11350.321","874449.10","12805964.61"
"399001","2017-11-02","11336.477","11337.011","11251.815","11292.422","1005633.86","13319533.27"
"399001","2017-11-03","11287.549","11334.682","11165.062","11215.194","1021812.38","13882745.11"
"399001","2017-11-06","11218.040","11373.736","11181.288","11373.736","1036130.43","14295341.52"
"399001","2017-11-07","11374.092","11467.969","11370.992","11467.969","1118893.71","15554258.25"
"399001","2017-11-08","11460.148","11563.815","11441.799","11447.401","1205019.09","17530186.08"
"399001","2017-11-09","11443.539","11553.240","11414.200","11553.240","1036093.33","14858532.84"
"399001","2017-11-10","11540.548","11659.655","11531.589","11645.047","1138235.97","16932829.80"
"399001","2017-11-13","11657.632","11714.980","11631.190","11694.996","1199894.16","18266887.31"
"399001","2017-11-14","11689.935","11700.727","11538.339","11582.925","1226457.97","18270133.91"
"399001","2017-11-15","11547.999","11583.973","11390.297","11462.110","997694.08","15743486.60"
"399001","2017-11-16","11442.852","11549.078","11415.755","11537.956","1033306.06","15193872.70"
"399001","2017-11-17","11519.921","11555.872","11292.934","11292.934","1294891.89","18199140.49"
"399001","2017-11-20","11229.585","11437.546","11087.526","11437.546","1049214.17","15160522.92"
"399001","2017-11-21","11419.089","11602.100","11407.396","11602.100","1227826.98","18075103.00"
"399001","2017-11-22","11598.039","11666.130","11454.262","11560.797","1190013.48","17876246.95"
"399001","2017-11-23","11520.041","11520.041","11162.534","11175.470","1173000.49","17192127.71"
"399001","2017-11-24","11135.069","11225.200","11058.992","11168.393","936893.25","13913049.70"
"399001","2017-11-27","11126.784","11126.784","10936.144","10954.181","1007899.52","13638367.53"
"399001","2017-11-28","10938.397","11091.137","10936.399","11091.137","842140.83","11836876.75"
"399001","2017-11-29","11095.908","11108.450","10936.989","11082.132","981289.23","13817579.95"
"399001","2017-11-30","11036.752","11079.931","10908.702","10944.099","816855.91","11721668.98"
"399001","2017-12-01","10941.870","11077.434","10926.772","11013.154","817057.64","11768189.23"
"399001","2017-12-04","11007.192","11099.834","10993.514","11014.549","879381.49","12272781.38"
"399001","2017-12-05","10988.069","11044.177","10801.404","10854.755","970366.64","13510723.49"
"399001","2017-12-06","10838.043","10911.329","10716.289","10911.329","891330.21","12208319.65"
"399001","2017-12-07","10886.259","10925.202","10795.840","10801.253","732351.60","10280062.35"
"399001","2017-12-08","10789.174","10964.790","10789.174","10935.057","798684.36","11426268.82"
"399001","2017-12-11","10962.177","11143.261","10962.177","11143.261","895802.12","13339906.23"
"399001","2017-12-12","11145.753","11176.577","11043.212","11043.212","825475.71","12265192.32"
"399001","2017-12-13","11030.015","11143.889","11019.594","11143.889","734483.34","10802500.56"
"399001","2017-12-14","11138.462","11165.609","11070.980","11110.178","799265.62","11668444.30"
"399001","2017-12-15","11092.154","11104.816","10970.728","10998.117","875658.55","12036737.24"
"399001","2017-12-18","10991.114","11046.098","10916.188","10960.116","719529.00","10647227.65"
"399001","2017-12-19","10964.144","11077.184","10963.795","11074.995","711596.05","10290408.49"
"399001","2017-12-20","11072.405","11079.127","10988.895","11003.333","742642.62","10785798.47"
"399001","2017-12-21","10988.766","11149.037","10935.224","11118.247","851049.08","12088877.63"
"399001","2017-12-22","11112.732","11154.746","11078.261","11094.155","692697.15","10104174.18"
"399001","2017-12-25","11102.161","11132.592","10967.371","11005.503","817425.69","11423905.39"
"399001","2017-12-26","11002.336","11025.104","10900.636","11021.831","758028.26","9864888.17"
"399001","2017-12-27","11007.442","11026.729","10911.212","10911.212","868832.07","11654749.83"
"399001","2017-12-28","10907.833","11029.085","10891.755","10974.007","896505.07","11940742.79"
"399001","2017-12-29","10984.860","11040.621","10971.638","11040.450","761828.18","10433320.59"
"399001","2018-01-02","11079.641","11178.052","11072.868","11178.052","979397.46","13362061.40"
"399001","2018-01-03","11181.184","11316.460","11171.118","11280.296","1154870.33","16463783.62"
"399001","2018-01-04","11270.914","11341.345","11259.458","11341.345","992264.03","14558702.07"
"399001","2018-01-05","11339.569","11372.286","11310.288","11342.848","1077002.87","14618952.58"
"399001","2018-01-08","11343.821","11386.038","11287.604","11382.717","1227675.37","16512052.43"
"399001","2018-01-09","11371.928","11449.598","11358.128","11447.091","1079440.64","14202059.82"
"399001","2018-01-10","11439.220","11446.414","11345.096","11437.084","1137667.87","15179108.77"
"399001","2018-01-11","11411.584","11482.812","11372.361","11464.196","1065152.65","14446165.37"
"399001","2018-01-12","11459.458","11496.531","11420.264","11461.991","1022304.55","13463498.92"
"399001","2018-01-15","11453.332","11476.577","11277.308","11307.460","1332245.77","17973344.03"
"399001","2018-01-16","11283.604","11402.456","11283.286","11386.910","1170305.87","16616713.27"
"399001","2018-01-17","11366.599","11367.157","11185.921","11303.967","1331930.05","18370890.21"
"399001","2018-01-18","11287.639","11375.111","11279.423","11319.905","895630.23","12569239.08"
"399001","2018-01-19","11314.457","11393.044","11276.566","11296.273","1120076.02","14783657.67"
"399001","2018-01-22","11289.858","11513.081","11273.690","11513.081","1077561.57","15693731.17"
"399001","2018-01-23","11514.562","11564.952","11493.739","11555.255","1015831.95","14352183.60"
"399001","2018-01-24","11548.207","11613.955","11456.261","11607.569","1278433.29","18006825.12"
"399001","2018-01-25","11588.377","11633.458","11548.679","11552.562","1238961.11","17410797.41"
"399001","2018-01-26","11524.702","11605.128","11512.940","11557.816","1008430.46","14499687.61"
"399001","2018-01-29","11547.684","11556.648","11323.687","11352.716","1224361.14","17114802.49"
"399001","2018-01-30","11319.975","11370.003","11260.313","11278.781","938460.20","13035090.15"
"399001","2018-01-31","11210.064","11244.180","11119.317","11159.676","1071575.36","14412726.83"
"399001","2018-02-01","11145.410","11171.357","10836.351","10864.342","1291685.72","16291110.15"
"399001","2018-02-02","10794.127","10933.155","10663.542","10925.161","1069895.64","13784515.45"
"399001","2018-02-05","10761.083","10873.241","10741.846","10836.252","911150.87","12791492.91"
"399001","2018-02-06","10603.535","10685.159","10377.610","10377.610","1178637.11","15630511.58"
"399001","2018-02-07","10563.313","10599.536","10173.663","10246.974","1127302.29","15017934.14"
"399001","2018-02-08","10219.390","10411.203","10219.214","10372.588","861757.98","11671629.91"
"399001","2018-02-09","10096.465","10172.776","9868.834","10001.227","1135344.45","14122191.22"
"399001","2018-02-12","10059.858","10325.684","10059.858","10291.882","810278.13","10879415.05"
"399001","2018-02-13","10367.682","10486.810","10350.174","10362.432","772329.27","10426008.76"
"399001","2018-02-14","10381.158","10433.092","10319.147","10431.914","534147.22","7094089.46"
"399001","2018-02-22","10547.807","10667.800","10526.983","10658.937","783937.43","10398246.86"
"399001","2018-02-23","10667.812","10700.110","10578.787","10662.791","758857.75","10163168.79"
"399001","2018-02-26","10731.313","10920.210","10670.167","10895.562","1118410.50","15135748.76"
"399001","2018-02-27","10898.289","10915.364","10791.954","10807.535","1039687.10","14879504.23"
"399001","2018-02-28","10705.813","10875.707","10656.358","10828.730","1008846.47","14501629.40"
"399001","2018-03-01","10754.619","10943.131","10732.926","10943.131","978481.23","14041914.72"
"399001","2018-03-02","10857.871","10947.386","10840.008","10856.246","915659.24","13064455.53"
"399001","2018-03-05","10882.867","10913.031","10813.465","10875.680","800194.85","11420785.18"
"399001","2018-03-06","10909.275","11007.952","10873.845","11007.952","1122299.98","15383315.64"
"399001","2018-03-07","10993.952","11031.479","10897.580","10904.988","918480.22","12345999.56"
"399001","2018-03-08","10902.351","11019.078","10892.182","11019.078","832463.77","11629071.48"
"399001","2018-03-09","11040.367","11203.724","11030.553","11194.914","1202729.92","16174559.12"
"399001","2018-03-12","11266.322","11328.768","11260.457","11326.272","1341339.52","19249354.09"
"399001","2018-03-13","11311.040","11335.298","11236.380","11241.406","1088740.92","15064781.01"
"399001","2018-03-14","11198.772","11242.304","11138.390","11139.627","939344.70","13351463.94"
"399001","2018-03-15","11100.531","11195.944","11051.622","11163.654","902553.52","12807065.89"
"399001","2018-03-16","11166.431","11192.357","11051.122","11051.122","816787.04","11777087.48"
"399001","2018-03-19","11046.030","11120.750","10994.678","11068.493","805857.99","11522708.37"
"399001","2018-03-20","10982.729","11082.027","10951.988","11077.801","803275.80","11286474.05"
"399001","2018-03-21","11100.912","11170.562","10973.585","10980.549","941446.09","13087321.02"
"399001","2018-03-22","10988.826","11035.583","10858.445","10877.252","826531.54","11585663.01"
"399001","2018-03-23","10511.157","10664.928","10256.500","10439.986","1484113.39","18283557.92"
"399001","2018-03-26","10303.746","10564.375","10217.219","10564.375","1018786.72","13669554.74"
"399001","2018-03-27","10683.158","10799.369","10675.497","10775.710","1141342.34","16551659.51"
"399001","2018-03-28","10633.703","10768.476","10613.063","10630.689","994816.59","14781457.30"
"399001","2018-03-29","10676.558","10778.798","10564.285","10755.920","958182.20","13792330.54"
"399001","2018-03-30","10776.706","10883.049","10766.526","10868.655","996945.74","14966660.64"
"399001","2018-04-02","10887.470","10950.217","10835.715","10852.948","1165434.04","17638535.89"
"399001","2018-04-03","10718.426","10783.926","10667.332","10754.286","1002375.52","14344176.10"
"399001","2018-04-04","10778.860","10829.821","10678.936","10684.562","889939.36","13217881.12"
"399001","2018-04-09","10655.072","10725.105","10571.156","10653.376","853264.06","12162061.83"
"399001","2018-04-10","10671.685","10765.615","10628.237","10765.615","922756.00","12888834.66"
"399001","2018-04-11","10796.500","10856.436","10786.837","10808.370","899143.60","12669944.20"
"399001","2018-04-12","10797.353","10825.664","10720.833","10726.955","752826.80","10503030.81"
"399001","2018-04-13","10789.768","10825.668","10670.649","10687.018","724537.71","10267786.18"
"399001","2018-04-16","10660.690","10704.391","10540.690","10621.788","949941.61","13094983.50"
"399001","2018-04-17","10636.876","10669.150","10390.055","10395.157","954037.96","13518630.96"
"399001","2018-04-18","10477.520","10514.741","10249.873","10491.150","1109777.17","15202706.39"
"399001","2018-04-19","10502.363","10646.702","10485.412","10598.353","1010393.88","14335831.02"
"399001","2018-04-20","10571.991","10619.174","10392.690","10408.910","971194.29","13221430.76"
"399001","2018-04-23","10416.778","10471.210","10228.094","10330.629","948654.89","12589622.36"
"399001","2018-04-24","10325.510","10556.822","10325.510","10556.822","975598.12","13249125.35"
"399001","2018-04-25","10503.941","10579.178","10488.874","10547.099","868792.97","12153689.07"
"399001","2018-04-26","10495.027","10508.013","10290.366","10292.120","915388.39","13337106.72"
"399001","2018-04-27","10353.023","10382.767","10239.974","10324.468","827345.35","12325043.83"
"399001","2018-05-02","10356.192","10433.280","10283.516","10342.846","772845.02","11100578.72"
"399001","2018-05-03","10329.161","10459.385","10228.257","10458.622","912585.81","12184557.29"
"399001","2018-05-04","10428.846","10490.057","10411.826","10426.188","700703.21","10262054.45"
"399001","2018-05-07","10456.429","10626.509","10450.494","10626.509","818893.83","12219540.01"
"399001","2018-05-08","10632.112","10721.984","10630.580","10707.804","852000.77","12496427.33"
"399001","2018-05-09","10693.215","10705.147","10639.920","10689.072","688330.96","9757725.50"
"399001","2018-05-10","10706.729","10742.641","10651.866","10729.766","761976.69","10896527.94"
"399001","2018-05-11","10748.890","10752.825","10634.227","10634.300","803871.08","11383823.06"
"399001","2018-05-14","10649.112","10723.787","10641.294","10671.458","826502.78","12073717.81"
"399001","2018-05-15","10692.821","10747.993","10632.546","10747.993","755231.96","10584183.74"
"399001","2018-05-16","10713.591","10776.434","10691.140","10701.323","743518.10","10766647.26"
"399001","2018-05-17","10702.065","10713.713","10615.922","10635.499","645524.27","9293263.85"
"399001","2018-05-18","10623.913","10679.510","10557.750","10672.522","690893.83","9635288.59"
"399001","2018-05-21","10741.187","10789.758","10731.607","10765.348","874404.53","12199707.57"
"399001","2018-05-22","10754.702","10765.805","10689.510","10765.805","747717.80","10569672.30"
"399001","2018-05-23","10746.817","10746.817","10631.124","10631.124","808794.24","11191410.84"
"399001","2018-05-24","10632.504","10657.448","10552.347","10564.127","705733.40","9990447.34"
"399001","2018-05-25","10550.626","10576.810","10435.947","10448.225","778343.15","10415651.87"
"399001","2018-05-28","10439.648","10536.573","10382.717","10465.537","750353.42","10302071.77"
"399001","2018-05-29","10446.988","10517.137","10347.940","10349.065","735119.57","10358845.53"
"399001","2018-05-30","10203.660","10252.148","10097.476","10105.795","903454.93","11477690.03"
"399001","2018-05-31","10178.963","10295.729","10115.660","10295.729","826250.48","11080492.52"
"399001","2018-06-01","10247.155","10280.740","10122.989","10169.354","716833.37","9510602.22"
"399001","2018-06-04","10192.043","10237.596","10148.694","10204.317","688516.12","9613140.91"
"399001","2018-06-05","10216.626","10385.605","10216.023","10385.605","720069.58","10086374.25"
"399001","2018-06-06","10375.258","10403.931","10337.714","10365.126","644541.84","8983195.87"
"399001","2018-06-07","10397.648","10411.556","10308.059","10313.846","643573.25","8593853.14"
"399001","2018-06-08","10290.629","10291.895","10136.584","10205.518","685269.38","8940116.51"
"399001","2018-06-11","10191.307","10242.758","10141.271","10175.346","582977.31","8201076.62"
"399001","2018-06-12","10187.311","10322.996","10124.983","10315.284","644258.75","9169396.10"
"399001","2018-06-13","10280.077","10287.996","10161.387","10161.648","628922.12","8354150.27"
"399001","2018-06-14","10124.763","10213.792","10054.370","10084.183","587023.04","7721223.83"
"399001","2018-06-15","10077.427","10108.533","9902.634","9943.127","722287.98","8828230.55"
"399001","2018-06-19","9775.966","9815.013","9336.698","9414.758","1079754.62","12155381.43"
"399001","2018-06-20","9367.744","9549.530","9310.186","9501.337","775476.44","9160849.67"
"399001","2018-06-21","9493.504","9573.486","9313.092","9316.676","810257.85","9369258.64"
"399001","2018-06-22","9247.019","9416.090","9172.296","9409.953","694283.50","7709531.49"
"399001","2018-06-25","9472.912","9494.438","9320.662","9324.832","698938.08","8555883.14"
"399001","2018-06-26","9200.997","9364.511","9175.386","9339.370","755336.79","8853417.10"
"399001","2018-06-27","9338.006","9378.078","9139.816","9168.661","696517.23","8542397.47"
"399001","2018-06-28","9130.524","9230.890","9065.204","9071.729","680214.98","8045357.72"
"399001","2018-06-29","9100.595","9381.025","9078.242","9379.475","798827.42","9430486.73"
"399001","2018-07-02","9369.244","9393.098","9107.546","9179.796","767421.12","10039667.01"
"399001","2018-07-03","9184.312","9233.020","8945.419","9221.536","879422.00","11525880.72"
"399001","2018-07-04","9182.958","9200.272","9008.089","9035.486","766069.02","9414277.16"
"399001","2018-07-05","9036.121","9096.539","8844.673","8862.177","731875.68","8769976.95"
"399001","2018-07-06","8873.900","9035.454","8736.355","8911.342","863675.18","10415609.46"
"399001","2018-07-09","8954.314","9160.621","8954.314","9160.621","742161.98","9571035.24"
"399001","2018-07-10","9176.290","9213.865","9123.219","9205.426","701471.38","8877334.43"
"399001","2018-07-11","9024.720","9092.878","8916.980","9023.820","770798.46","9315062.66"
"399001","2018-07-12","9019.963","9312.375","9019.963","9273.614","1021972.12","11904436.12"
"399001","2018-07-13","9288.471","9344.652","9270.198","9326.967","840037.99","10439244.47"
"399001","2018-07-16","9322.973","9366.212","9278.074","9317.355","745033.95","9323852.76"
"399001","2018-07-17","9307.660","9307.660","9175.657","9285.163","691447.60","8838553.11"
"399001","2018-07-18","9293.201","9335.095","9195.239","9195.239","747585.81","9287228.93"
"399001","2018-07-19","9214.899","9266.935","9116.448","9148.782","691198.05","8488526.90"
"399001","2018-07-20","9141.512","9277.952","9055.863","9251.480","841194.75","10190591.19"
"399001","2018-07-23","9188.468","9314.304","9160.047","9314.304","988635.44","12122956.39"
"399001","2018-07-24","9316.649","9491.244","9313.169","9465.802","1229336.45","14740193.37"
"399001","2018-07-25","9475.721","9514.938","9436.986","9463.760","996381.99","11905510.86"
"399001","2018-07-26","9467.565","9488.390","9331.453","9352.251","955944.26","10607504.96"
"399001","2018-07-27","9344.748","9363.170","9270.355","9295.930","747421.12","8215485.99"
"399001","2018-07-30","9289.357","9309.442","9139.738","9181.940","748273.02","8810807.84"
"399001","2018-07-31","9168.830","9216.728","9132.078","9178.781","644952.38","7734057.07"
"399001","2018-08-01","9205.745","9235.741","9005.373","9005.373","805585.19","9381212.08"
"399001","2018-08-02","8971.710","8971.710","8613.838","8780.557","986666.12","11293368.41"
"399001","2018-08-03","8767.562","8807.947","8602.118","8602.118","672457.36","8299114.42"
"399001","2018-08-06","8582.430","8638.366","8374.398","8422.839","703951.14","8444137.53"
"399001","2018-08-07","8453.547","8674.025","8379.700","8674.025","778754.74","9071448.45"
"399001","2018-08-08","8654.554","8665.394","8498.212","8499.220","722612.31","8225565.30"
"399001","2018-08-09","8475.787","8797.585","8460.430","8752.201","935199.49","10572597.92"
"399001","2018-08-10","8752.936","8839.286","8742.400","8813.486","702234.84","8589352.69"
"399001","2018-08-13","8712.123","8855.616","8676.211","8844.857","751708.54","9265486.93"
"399001","2018-08-14","8832.268","8843.565","8752.761","8784.900","640614.02","7689475.14"
"399001","2018-08-15","8786.350","8786.350","8567.227","8581.177","713375.14","8106588.55"
"399001","2018-08-16","8470.909","8628.915","8408.001","8500.422","708926.23","8126543.61"
"399001","2018-08-17","8573.569","8597.786","8341.105","8357.041","686511.06","7988607.15"
"399001","2018-08-20","8355.000","8414.154","8241.143","8414.154","713681.19","8301746.80"
"399001","2018-08-21","8419.787","8561.793","8396.582","8549.062","713009.57","8697411.58"
"399001","2018-08-22","8533.429","8533.429","8440.584","8454.749","567577.56","6509614.14"
"399001","2018-08-23","8446.984","8543.418","8411.739","8501.393","661164.25","7771055.39"
"399001","2018-08-24","8480.224","8544.251","8438.084","8484.744","613054.28","6982831.40"
"399001","2018-08-27","8511.374","8728.562","8511.374","8728.562","856038.40","10062682.95"
"399001","2018-08-28","8731.639","8758.706","8693.524","8733.747","746319.83","8922090.24"
"399001","2018-08-29","8716.817","8724.811","8649.733","8678.262","746689.09","7848147.73"
"399001","2018-08-30","8666.903","8701.041","8543.787","8552.798","763511.64","8024107.04"
"399001","2018-08-31","8509.272","8536.059","8425.349","8465.470","661596.99","7419030.98"
"399001","2018-09-03","8440.953","8459.950","8344.929","8455.546","721342.65","7713817.09"
"399001","2018-09-04","8454.136","8573.197","8420.883","8554.437","785844.93","8588860.77"
"399001","2018-09-05","8519.570","8536.835","8402.508","8402.508","788753.64","7978504.96"
"399001","2018-09-06","8369.303","8450.889","8295.478","8324.163","654873.35","7736813.49"
"399001","2018-09-07","8344.569","8462.392","8270.401","8322.364","733963.08","8550168.50"
"399001","2018-09-10","8310.458","8311.915","8155.351","8158.487","710193.94","7659191.62"
"399001","2018-09-11","8155.946","8216.617","8112.001","8168.101","618703.45","6499493.49"
"399001","2018-09-12","8162.168","8196.864","8095.006","8111.157","572805.68","6628846.69"
"399001","2018-09-13","8196.210","8227.195","8038.120","8163.760","740349.49","8116493.18"
"399001","2018-09-14","8173.556","8180.702","8090.396","8113.884","735320.36","7537740.04"
"399001","2018-09-17","8068.061","8074.790","7977.437","7999.347","636371.65","6069869.07"
"399001","2018-09-18","7970.452","8133.901","7958.520","8133.217","712087.76","7321350.19"
"399001","2018-09-19","8111.241","8313.618","8097.229","8248.117","889819.00","9534385.51"
"399001","2018-09-20","8241.700","8295.133","8218.375","8233.888","709230.92","6965057.04"
"399001","2018-09-21","8258.015","8419.471","8216.677","8409.179","879385.42","9146135.37"
"399001","2018-09-25","8336.755","8390.646","8311.926","8353.376","639923.12","6777528.07"
"399001","2018-09-26","8369.519","8485.678","8344.725","8420.541","832599.13","8814611.30"
"399001","2018-09-27","8411.184","8434.869","8331.781","8334.751","780371.39","7869970.11"
"399001","2018-09-28","8351.631","8405.985","8317.479","8401.089","680924.97","7218524.88"
"399001","2018-10-08","8225.838","8249.389","8055.977","8060.830","774442.09","8167115.54"
"399001","2018-10-09","8083.232","8132.150","8013.188","8046.387","590555.66","6305616.01"
"399001","2018-10-10","8062.458","8090.217","7952.134","8010.687","614923.00","6396646.24"
"399001","2018-10-11","7753.028","7803.294","7481.895","7524.092","1120081.18","10043731.41"
"399001","2018-10-12","7484.863","7595.926","7331.811","7558.277","984943.47","8747441.89"
"399001","2018-10-15","7571.713","7622.030","7430.955","7444.481","725570.04","6789897.75"
"399001","2018-10-16","7444.936","7493.149","7263.293","7298.979","729899.43","6559819.77"
"399001","2018-10-17","7390.686","7419.208","7206.336","7365.208","811599.13","7248287.07"
"399001","2018-10-18","7309.004","7316.191","7182.387","7187.487","741902.90","6537269.33"
"399001","2018-10-19","7097.036","7390.920","7084.443","7387.742","907940.77","8649842.27"
"399001","2018-10-22","7464.915","7816.820","7464.915","7748.824","1264711.08","12470118.09"
"399001","2018-10-23","7752.184","7769.524","7523.070","7574.985","1015973.76","9946106.90"
"399001","2018-10-24","7531.602","7653.240","7484.626","7545.113","847262.99","8103050.94"
"399001","2018-10-25","7334.518","7543.105","7305.765","7529.408","898159.12","8131365.87"
"399001","2018-10-26","7582.767","7621.380","7476.126","7504.716","873489.82","7839732.54"
"399001","2018-10-29","7449.643","7450.377","7290.823","7322.236","742863.34","7447578.90"
"399001","2018-10-30","7271.955","7451.662","7189.353","7375.230","946689.15","8906674.69"
"399001","2018-10-31","7385.982","7526.599","7373.746","7482.830","882169.19","8187244.72"
"399001","2018-11-01","7568.200","7689.566","7558.395","7567.795","1135449.08","11028006.23"
"399001","2018-11-02","7763.488","7867.544","7709.436","7867.544","1304816.88","13564986.94"
"399001","2018-11-05","7831.825","7895.543","7733.140","7839.081","1130768.66","11090543.84"
"399001","2018-11-06","7807.085","7807.085","7701.512","7791.245","886324.96","8298055.51"
"399001","2018-11-07","7783.135","7871.173","7745.392","7752.044","966774.89","9268669.93"
"399001","2018-11-08","7813.631","7823.600","7692.339","7698.018","845062.09","7790908.42"
"399001","2018-11-09","7650.172","7705.263","7626.172","7648.546","828408.73","7313514.80"
"399001","2018-11-12","7634.816","7832.823","7622.468","7832.286","1072531.41","9473922.73"
"399001","2018-11-13","7733.109","8008.113","7718.678","7963.660","1559961.14","12835430.48"
"399001","2018-11-14","7942.081","7990.445","7894.206","7908.547","1276281.75","10384947.57"
"399001","2018-11-15","7889.917","8002.095","7884.340","8002.095","1152960.88","10047691.75"
"399001","2018-11-16","8003.472","8116.727","7959.141","8062.290","1377457.54","12837265.33"
"399001","2018-11-19","8050.551","8108.845","8014.571","8108.845","1273242.43","11455336.85"
"399001","2018-11-20","8031.357","8054.245","7870.409","7879.524","1246781.91","11544661.33"
"399001","2018-11-21","7786.777","7919.073","7776.560","7908.469","1014849.44","9119499.60"
"399001","2018-11-22","7929.790","7950.974","7857.810","7893.986","882485.48","7689919.56"
"399001","2018-11-23","7882.850","7889.132","7616.468","7636.705","1071154.28","9366929.03"
"399001","2018-11-26","7627.401","7682.200","7586.603","7615.912","706971.25","6444101.90"
"399001","2018-11-27","7657.797","7682.759","7589.002","7635.158","694680.62","6563493.70"
"399001","2018-11-28","7633.367","7757.074","7572.647","7757.074","916903.21","8050170.49"
"399001","2018-11-29","7800.566","7820.447","7597.008","7597.008","910214.84","8575293.54"
"399001","2018-11-30","7583.841","7688.878","7537.919","7681.749","772253.20","7386747.90"
"399001","2018-12-03","7901.826","7968.092","7835.234","7938.468","1205770.55","12479721.85"
"399001","2018-12-04","7916.551","7954.312","7890.658","7953.721","865594.55","8381375.25"
"399001","2018-12-05","7825.123","7972.978","7808.744","7928.514","897594.12","8976203.24"
"399001","2018-12-06","7854.591","7872.445","7725.988","7735.048","840694.24","8918506.49"
"399001","2018-12-07","7741.733","7765.141","7712.271","7733.893","634104.22","6651195.49"
"399001","2018-12-10","7663.262","7698.533","7605.995","7624.862","686035.09","6932218.48"
