"Indexcd","Idxtrd01","Idxtrd02","Idxtrd03","Idxtrd04","Idxtrd05","Idxtrd06","Idxtrd07"
"000001","2017-07-27","3243.765","3251.926","3220.637","3249.781","2284859.45","24257208.15"
"000001","2017-07-28","3240.173","3256.371","3232.963","3253.240","1822268.80","19842858.41"
"000001","2017-07-31","3252.752","3276.946","3251.194","3273.028","2460394.40","25352592.08"
"000001","2017-08-01","3274.369","3292.638","3273.504","3292.638","2371945.94","25641994.22"
"000001","2017-08-02","3288.518","3305.431","3282.038","3285.057","2667306.28","27935234.18"
"000001","2017-08-03","3279.986","3293.369","3262.155","3272.929","2332770.04","24354954.27"
"000001","2017-08-04","3269.318","3287.193","3261.307","3262.081","2759063.40","28563476.04"
"000001","2017-08-07","3257.670","3280.104","3243.715","3279.457","2311733.79","23187437.18"
"000001","2017-08-08","3277.189","3285.483","3269.658","3281.873","2520435.37","25577018.45"
"000001","2017-08-09","3277.808","3277.943","3263.847","3275.573","2355979.07","23781512.55"
"000001","2017-08-10","3269.735","3282.519","3236.183","3261.749","2406846.22","25185403.97"
"000001","2017-08-11","3237.922","3245.116","3200.748","3208.541","2629629.95","26699826.24"
"000001","2017-08-14","3206.044","3240.052","3206.044","3237.360","1903467.96","20909607.87"
"000001","2017-08-15","3235.230","3263.589","3235.101","3251.262","1822979.97","20459585.86"
"000001","2017-08-16","3247.853","3248.785","3228.871","3246.451","1768520.51","20083253.37"
"000001","2017-08-17","3253.846","3269.139","3251.459","3268.430","2036225.51","22837694.42"
"000001","2017-08-18","3253.243","3275.076","3248.083","3268.724","1911224.83","21843774.07"
"000001","2017-08-21","3274.581","3287.519","3270.475","3286.906","1861224.83","20971859.29"
"000001","2017-08-22","3287.615","3293.476","3274.941","3290.226","1865379.91","22292749.15"
"000001","2017-08-23","3283.797","3299.457","3274.440","3287.705","1798322.08","20433042.14"
"000001","2017-08-24","3287.959","3297.989","3266.359","3271.512","1634689.37","18624505.66"
"000001","2017-08-25","3271.461","3331.915","3271.461","3331.522","2058394.82","22714102.94"
"000001","2017-08-28","3336.126","3375.034","3336.126","3362.651","2574614.38","30531988.31"
"000001","2017-08-29","3362.060","3374.595","3354.463","3365.226","2195045.35","26891609.48"
"000001","2017-08-30","3361.821","3376.648","3357.080","3363.627","2468633.12","27964079.66"
"000001","2017-08-31","3361.462","3367.358","3340.687","3360.810","2344197.81","26913310.78"
"000001","2017-09-01","3365.991","3381.925","3358.472","3367.119","2824975.84","31372209.27"
"000001","2017-09-04","3369.719","3381.403","3359.131","3379.583","2674278.49","29634843.23"
"000001","2017-09-05","3377.197","3390.823","3371.571","3384.317","2165529.46","24559660.83"
"000001","2017-09-06","3372.428","3391.011","3364.765","3385.389","2290907.85","26203465.35"
"000001","2017-09-07","3383.628","3387.796","3363.177","3365.497","2211186.85","26403702.35"
"000001","2017-09-08","3364.428","3380.890","3353.688","3365.243","1984051.84","23516022.74"
"000001","2017-09-11","3365.351","3384.810","3360.046","3376.419","2190110.19","25688881.05"
"000001","2017-09-12","3381.487","3391.069","3370.852","3379.488","2729103.19","32502495.20"
"000001","2017-09-13","3374.719","3387.140","3366.541","3384.147","1945507.15","23073340.89"
"000001","2017-09-14","3383.470","3391.644","3361.334","3371.426","2213064.87","25674442.13"
"000001","2017-09-15","3365.145","3365.528","3345.328","3353.619","2197658.16","25291068.78"
"000001","2017-09-18","3352.513","3371.749","3352.513","3362.859","1903196.76","22793863.54"
"000001","2017-09-19","3365.532","3370.401","3344.705","3356.845","1911296.91","22072873.00"
"000001","2017-09-20","3352.185","3370.098","3346.536","3365.996","1921966.61","22583906.93"
"000001","2017-09-21","3364.698","3377.884","3356.875","3357.812","1974486.95","23194612.44"
"000001","2017-09-22","3347.157","3356.451","3334.985","3352.529","1792340.07","20658346.90"
"000001","2017-09-25","3344.589","3350.961","3334.944","3341.549","1696212.93","20240169.05"
"000001","2017-09-26","3336.350","3347.163","3332.599","3343.583","1326285.95","15903963.40"
"000001","2017-09-27","3340.822","3349.695","3340.299","3345.272","1430869.45","16898133.77"
"000001","2017-09-28","3343.845","3344.601","3336.178","3339.642","1494443.00","18195562.74"
"000001","2017-09-29","3340.311","3357.015","3340.311","3348.943","1448624.43","17589282.30"
"000001","2017-10-09","3403.246","3410.170","3366.965","3374.378","1917360.57","22744059.39"
"000001","2017-10-10","3373.345","3384.026","3358.795","3382.988","1794238.41","23114861.51"
"000001","2017-10-11","3381.488","3395.779","3379.163","3388.284","1814767.04","23115450.59"
"000001","2017-10-12","3385.533","3390.204","3372.533","3386.100","1618093.80","20166786.41"
"000001","2017-10-13","3384.488","3395.748","3383.239","3390.523","1399547.64","18111845.82"
"000001","2017-10-16","3393.206","3400.511","3374.769","3378.470","1743306.20","22165068.98"
"000001","2017-10-17","3373.234","3382.407","3365.565","3372.041","1253817.25","16291082.82"
"000001","2017-10-18","3373.528","3383.232","3371.925","3381.794","1572287.91","19429876.67"
"000001","2017-10-19","3374.644","3378.736","3359.628","3370.172","1584764.95","18792129.23"
"000001","2017-10-20","3363.514","3379.765","3360.100","3378.648","1271728.51","15506509.39"
"000001","2017-10-23","3382.280","3385.285","3374.705","3380.699","1308462.89","16436944.18"
"000001","2017-10-24","3376.599","3388.689","3374.125","3388.248","1398975.11","17855287.89"
"000001","2017-10-25","3384.858","3398.304","3382.034","3396.898","1231312.22","16006069.67"
"000001","2017-10-26","3397.519","3414.242","3391.455","3407.567","1837686.25","23859612.68"
"000001","2017-10-27","3404.498","3421.103","3402.114","3416.812","1702571.73","21237718.80"
"000001","2017-10-30","3413.868","3419.732","3357.276","3390.337","2083492.86","25777665.29"
"000001","2017-10-31","3380.999","3397.099","3376.124","3393.342","1534982.06","19992958.45"
"000001","2017-11-01","3393.968","3410.352","3388.598","3395.913","1805661.27","23197837.82"
"000001","2017-11-02","3391.652","3391.652","3372.213","3383.310","1668642.67","21001497.07"
"000001","2017-11-03","3377.736","3380.570","3347.360","3371.744","1727147.90","20743794.62"
"000001","2017-11-06","3369.685","3389.383","3356.534","3388.174","1546364.68","20431122.55"
"000001","2017-11-07","3389.472","3415.148","3387.946","3413.575","1905717.46","24259594.94"
"000001","2017-11-08","3409.147","3434.492","3404.881","3415.460","1854364.70","24202559.41"
"000001","2017-11-09","3410.672","3428.770","3408.619","3427.795","1586504.26","20543367.23"
"000001","2017-11-10","3423.185","3438.792","3414.329","3432.673","1892765.03","25577211.00"
"000001","2017-11-13","3435.184","3449.164","3435.085","3447.836","2053890.54","26673812.98"
"000001","2017-11-14","3446.545","3450.495","3419.692","3429.548","1964726.74","26743542.33"
"000001","2017-11-15","3416.211","3423.750","3396.381","3402.525","1687920.76","23973418.91"
"000001","2017-11-16","3393.194","3409.653","3390.589","3399.250","1566843.32","22086246.30"
"000001","2017-11-17","3392.683","3403.286","3373.296","3382.908","2494581.53","31375035.61"
"000001","2017-11-20","3361.356","3393.106","3337.116","3392.399","1765246.83","22830813.68"
"000001","2017-11-21","3382.360","3419.802","3377.599","3410.498","1968718.03","26530384.99"
"000001","2017-11-22","3417.331","3442.178","3404.287","3430.464","2135670.93","27367473.34"
"000001","2017-11-23","3425.009","3429.424","3342.332","3351.918","2152653.93","27046902.40"
"000001","2017-11-24","3340.384","3360.746","3328.334","3353.821","1595696.63","20762388.49"
"000001","2017-11-27","3346.657","3347.051","3315.264","3322.230","1664391.70","20580339.85"
"000001","2017-11-28","3311.232","3333.800","3300.781","3333.657","1382477.99","16706293.34"
"000001","2017-11-29","3335.567","3343.062","3305.572","3337.862","1838059.32","21776943.81"
"000001","2017-11-30","3328.643","3340.920","3306.283","3317.188","1565958.51","19207678.51"
"000001","2017-12-01","3315.105","3324.516","3302.440","3317.617","1391983.00","17749025.80"
"000001","2017-12-04","3310.381","3323.996","3304.103","3309.618","1480532.88","18502535.96"
"000001","2017-12-05","3301.691","3315.737","3300.512","3303.675","2082788.62","24348960.01"
"000001","2017-12-06","3291.313","3296.201","3254.611","3293.965","1516044.52","17917437.89"
"000001","2017-12-07","3283.279","3291.282","3259.164","3272.054","1321059.00","16176458.89"
"000001","2017-12-08","3264.478","3297.130","3258.759","3289.992","1332093.14","16576164.98"
"000001","2017-12-11","3290.488","3322.674","3288.295","3322.196","1319659.84","17298643.14"
"000001","2017-12-12","3320.310","3320.310","3280.329","3280.814","1246048.27","16097861.52"
"000001","2017-12-13","3278.397","3304.010","3273.325","3303.037","1119986.47","14529531.20"
"000001","2017-12-14","3302.932","3309.530","3282.573","3292.439","1205442.35","15134608.77"
"000001","2017-12-15","3287.529","3287.529","3259.388","3266.137","1309406.18","16187791.74"
"000001","2017-12-18","3268.034","3280.544","3254.178","3267.922","1207003.89","14973822.41"
"000001","2017-12-19","3266.019","3296.940","3266.019","3296.538","1151401.34","15078658.27"
"000001","2017-12-20","3296.740","3300.212","3276.120","3287.606","1377451.18","16796184.79"
"000001","2017-12-21","3281.118","3309.223","3267.404","3300.059","1421279.27","17374009.56"
"000001","2017-12-22","3297.685","3307.328","3293.442","3297.063","1240473.26","15209944.39"
"000001","2017-12-25","3296.211","3312.300","3270.441","3280.461","1468936.35","17729358.99"
"000001","2017-12-26","3277.837","3307.299","3274.327","3306.125","1424345.01","17467926.38"
"000001","2017-12-27","3302.461","3307.080","3270.349","3275.783","1626748.90","19826467.52"
"000001","2017-12-28","3272.291","3304.096","3263.728","3296.385","1753716.70","20801985.96"
"000001","2017-12-29","3295.246","3308.225","3292.770","3307.172","1415868.36","17035675.51"
"000001","2018-01-02","3314.031","3349.053","3314.031","3348.326","2022788.60","22778846.11"
"000001","2018-01-03","3347.743","3379.915","3345.289","3369.108","2138361.49","25836652.32"
"000001","2018-01-04","3371.000","3392.826","3365.295","3385.710","2069552.88","24309076.87"
"000001","2018-01-05","3386.464","3402.069","3380.245","3391.750","2130606.81","24818784.05"
"000001","2018-01-08","3391.553","3412.731","3384.559","3409.480","2361651.06","28621321.91"
"000001","2018-01-09","3406.112","3417.228","3403.587","3413.900","1914885.51","23824997.51"
"000001","2018-01-10","3414.113","3430.214","3398.842","3421.834","2090949.97","25451544.13"
"000001","2018-01-11","3415.585","3426.483","3405.639","3425.345","1738121.33","21841413.41"
"000001","2018-01-12","3423.879","3435.424","3417.980","3428.941","1740634.04","21596145.57"
"000001","2018-01-15","3428.951","3442.501","3402.312","3410.488","2320092.83","28636273.29"
"000001","2018-01-16","3403.469","3437.583","3401.961","3436.594","2114754.68","26657881.52"
"000001","2018-01-17","3438.576","3465.205","3430.511","3444.671","2610450.30","31653267.89"
"000001","2018-01-18","3449.881","3476.546","3448.789","3474.754","2200395.55","26769264.05"
"000001","2018-01-19","3481.620","3498.434","3474.292","3487.864","2475367.33","29418907.24"
"000001","2018-01-22","3476.994","3503.386","3475.673","3501.362","2174875.34","26129571.41"
"000001","2018-01-23","3504.344","3547.222","3504.344","3546.505","2387059.04","28209188.93"
"000001","2018-01-24","3553.479","3569.489","3527.112","3559.465","2529544.96","30762921.71"
"000001","2018-01-25","3555.168","3571.481","3528.035","3548.307","2434134.22","28798953.50"
"000001","2018-01-26","3535.493","3574.905","3534.195","3558.129","2226982.95","25814951.46"
"000001","2018-01-29","3563.640","3587.032","3510.269","3523.001","2360269.65","28541700.44"
"000001","2018-01-30","3511.501","3523.051","3484.656","3488.009","1863699.75","22468169.25"
"000001","2018-01-31","3470.509","3495.453","3454.726","3480.833","2072534.03","24265795.86"
"000001","2018-02-01","3478.670","3495.093","3424.419","3446.980","2605047.07","29288225.63"
"000001","2018-02-02","3419.225","3463.164","3388.860","3462.081","2081205.51","23627875.56"
"000001","2018-02-05","3411.670","3487.721","3406.241","3487.497","2176737.54","25219876.93"
"000001","2018-02-06","3418.010","3440.124","3364.216","3370.652","2805554.77","31881854.18"
"000001","2018-02-07","3412.744","3425.538","3304.007","3309.260","2609397.14","29526442.99"
"000001","2018-02-08","3281.046","3307.162","3225.712","3262.050","2012624.99","22234868.53"
"000001","2018-02-09","3172.851","3180.110","3062.743","3129.851","2563891.76","27209508.68"
"000001","2018-02-12","3128.371","3168.126","3113.605","3154.125","1533108.31","17100318.22"
"000001","2018-02-13","3176.107","3219.217","3176.107","3184.959","1515275.97","17204520.70"
"000001","2018-02-14","3188.248","3203.497","3171.384","3199.159","1003228.27","11455220.30"
"000001","2018-02-22","3237.569","3269.916","3234.115","3268.559","1387304.45","15730388.25"
"000001","2018-02-23","3275.429","3294.134","3258.488","3289.024","1457903.68","15950251.48"
"000001","2018-02-26","3307.295","3335.986","3281.615","3329.574","1885686.02","21333303.49"
"000001","2018-02-27","3328.672","3328.672","3284.629","3292.068","1742193.68","20439438.15"
"000001","2018-02-28","3264.059","3277.832","3239.844","3259.408","1510435.36","18023381.52"
"000001","2018-03-01","3235.089","3280.149","3228.585","3273.755","1590983.20","18527778.20"
"000001","2018-03-02","3248.446","3269.938","3242.267","3254.528","1508610.63","17860299.19"
"000001","2018-03-05","3255.871","3269.400","3236.717","3256.926","1448359.88","17414863.45"
"000001","2018-03-06","3266.487","3290.253","3243.654","3289.642","1953580.46","22438178.95"
"000001","2018-03-07","3288.865","3308.406","3264.764","3271.668","1686650.19","19348933.54"
"000001","2018-03-08","3268.347","3289.497","3261.552","3288.406","1498275.19","17589539.12"
"000001","2018-03-09","3291.426","3309.715","3283.559","3307.166","1684245.09","20234918.19"
"000001","2018-03-12","3319.209","3333.561","3313.555","3326.699","2065324.36","24789417.62"
"000001","2018-03-13","3324.122","3333.875","3307.376","3310.239","1771143.53","20237511.70"
"000001","2018-03-14","3298.666","3304.979","3287.356","3291.382","1574910.85","18345763.04"
"000001","2018-03-15","3277.514","3297.098","3273.201","3291.112","1485736.06","17951661.81"
"000001","2018-03-16","3290.209","3300.565","3269.283","3269.882","1412036.47","16776153.49"
"000001","2018-03-19","3264.928","3280.567","3251.047","3279.252","1379549.80","16977220.70"
"000001","2018-03-20","3257.219","3292.574","3252.433","3290.640","1398810.81","16697988.14"
"000001","2018-03-21","3299.731","3314.209","3268.878","3280.952","1683982.77","20861768.67"
"000001","2018-03-22","3281.265","3288.797","3242.762","3263.480","1504329.77","18447172.88"
"000001","2018-03-23","3172.772","3188.235","3110.664","3152.761","2755320.13","29340506.60"
"000001","2018-03-26","3117.319","3134.276","3091.458","3133.722","1863663.50","21591025.91"
"000001","2018-03-27","3164.798","3172.778","3143.570","3166.649","1890733.83","22708508.73"
"000001","2018-03-28","3130.571","3165.213","3117.534","3122.290","1635004.88","20861785.17"
"000001","2018-03-29","3127.263","3174.509","3098.247","3160.531","1703123.84","21092022.33"
"000001","2018-03-30","3161.786","3177.721","3152.889","3168.897","1546465.96","19600669.69"
"000001","2018-04-02","3169.779","3192.340","3159.986","3163.179","1777277.77","22625356.64"
"000001","2018-04-03","3130.013","3144.332","3119.132","3136.633","1522166.74","18969271.52"
"000001","2018-04-04","3147.049","3163.340","3128.867","3131.111","1469766.82","19349282.42"
"000001","2018-04-09","3125.442","3146.093","3110.303","3138.294","1396086.21","17723692.01"
"000001","2018-04-10","3144.257","3190.649","3139.081","3190.322","1682013.59","20608741.31"
"000001","2018-04-11","3197.372","3220.845","3191.587","3208.082","1758671.97","21142042.40"
"000001","2018-04-12","3203.278","3205.252","3177.049","3180.158","1482313.13","18504005.46"
"000001","2018-04-13","3192.042","3197.896","3155.506","3159.052","1275523.10","16365175.06"
"000001","2018-04-16","3152.888","3153.106","3096.100","3110.649","1544156.95","19223334.93"
"000001","2018-04-17","3112.975","3118.760","3064.028","3066.797","1472228.46","18542802.93"
"000001","2018-04-18","3091.910","3096.889","3041.625","3091.399","1592905.03","20223897.00"
"000001","2018-04-19","3094.274","3127.439","3090.287","3117.376","1600568.05","19619898.47"
"000001","2018-04-20","3105.462","3111.171","3065.921","3071.543","1551470.91","18513906.91"
"000001","2018-04-23","3063.443","3085.057","3045.937","3068.012","1316863.40","15785479.51"
"000001","2018-04-24","3069.746","3136.040","3069.746","3128.927","1622748.06","19554500.61"
"000001","2018-04-25","3112.398","3122.908","3107.001","3117.974","1273110.53","16129814.17"
"000001","2018-04-26","3119.496","3121.933","3067.929","3075.030","1339727.36","16378377.46"
"000001","2018-04-27","3082.415","3088.035","3049.914","3082.232","1312256.43","17952026.00"
"000001","2018-05-02","3087.409","3097.604","3064.763","3081.177","1341845.66","16824615.30"
"000001","2018-05-03","3074.517","3105.660","3056.157","3100.859","1399856.20","17344495.91"
"000001","2018-05-04","3093.117","3104.093","3086.785","3091.033","1187112.65","14843636.34"
"000001","2018-05-07","3094.899","3136.836","3091.658","3136.645","1389481.86","17824387.00"
"000001","2018-05-08","3135.296","3169.701","3134.062","3161.498","1469270.61","18901164.74"
"000001","2018-05-09","3160.138","3165.373","3145.657","3159.150","1226372.68","15345642.62"
"000001","2018-05-10","3169.050","3176.138","3155.533","3174.413","1330007.56","16544036.39"
"000001","2018-05-11","3179.797","3180.756","3162.212","3163.263","1306597.49","16736429.04"
"000001","2018-05-14","3167.042","3183.816","3163.476","3174.032","1293273.53","17241069.11"
"000001","2018-05-15","3180.425","3192.807","3164.518","3192.118","1245490.51","16299079.00"
"000001","2018-05-16","3180.226","3191.948","3166.811","3169.565","1305249.68","17459097.98"
"000001","2018-05-17","3170.006","3172.766","3148.621","3154.283","1139955.67","15059884.22"
"000001","2018-05-18","3151.082","3193.453","3144.776","3193.303","1365169.18","16803805.75"
"000001","2018-05-21","3206.176","3219.740","3203.336","3213.840","1644594.13","20266346.45"
"000001","2018-05-22","3211.247","3214.589","3192.228","3214.350","1442926.84","18572166.78"
"000001","2018-05-23","3205.437","3205.437","3168.964","3168.964","1578076.48","19935810.10"
"000001","2018-05-24","3167.939","3173.531","3152.069","3154.651","1240858.00","16065818.55"
"000001","2018-05-25","3148.410","3156.726","3131.068","3141.303","1286108.43","16655404.99"
"000001","2018-05-28","3136.809","3149.665","3115.959","3135.082","1287559.18","16819125.84"
"000001","2018-05-29","3129.621","3143.208","3112.153","3120.461","1357178.00","17782610.64"
"000001","2018-05-30","3081.142","3085.397","3041.000","3041.443","1551151.26","19199519.67"
"000001","2018-05-31","3061.829","3098.076","3054.269","3095.474","1404755.32","18519903.70"
"000001","2018-06-01","3084.754","3102.088","3059.786","3075.137","1298721.99","16654888.18"
"000001","2018-06-04","3083.427","3098.402","3076.994","3091.191","1145939.02","15467161.33"
"000001","2018-06-05","3088.008","3114.769","3080.046","3114.206","1187355.92","16480630.75"
"000001","2018-06-06","3109.175","3117.525","3103.533","3115.180","1201961.35","16287995.67"
"000001","2018-06-07","3121.184","3128.715","3105.578","3109.499","1277849.70","16717430.41"
"000001","2018-06-08","3100.604","3100.685","3053.288","3067.148","1346882.20","16117878.29"
"000001","2018-06-11","3057.339","3063.610","3037.914","3052.783","1085637.86","14303732.38"
"000001","2018-06-12","3053.028","3081.447","3034.101","3079.802","1132750.96","15446909.23"
"000001","2018-06-13","3071.464","3071.464","3044.120","3049.797","1196078.86","15593526.31"
"000001","2018-06-14","3038.070","3066.047","3032.406","3044.160","1154694.87","14758882.70"
"000001","2018-06-15","3037.452","3048.797","3008.732","3021.901","1445325.71","16219601.64"
"000001","2018-06-19","2982.650","2984.971","2871.355","2907.822","2305500.67","24120364.11"
"000001","2018-06-20","2889.984","2925.561","2872.163","2915.731","1443014.20","15333427.81"
"000001","2018-06-21","2912.003","2940.586","2872.619","2875.810","1543783.32","15971316.18"
"000001","2018-06-22","2855.585","2891.969","2837.144","2889.760","1261431.29","12716147.39"
"000001","2018-06-25","2903.450","2908.624","2857.871","2859.336","1219176.87","13235047.16"
"000001","2018-06-26","2829.995","2850.240","2803.785","2844.508","1259184.68","13844724.68"
"000001","2018-06-27","2842.396","2854.258","2798.800","2813.178","1294208.33","14241349.44"
"000001","2018-06-28","2799.904","2825.987","2782.446","2786.897","1183579.07","12968743.14"
"000001","2018-06-29","2789.811","2848.372","2782.381","2847.418","1256716.85","13565237.79"
"000001","2018-07-02","2841.580","2845.680","2756.815","2775.557","1370350.34","14756276.00"
"000001","2018-07-03","2774.570","2786.888","2722.449","2786.888","1424984.66","16166802.86"
"000001","2018-07-04","2776.632","2793.179","2754.155","2759.126","1232621.81","13101616.50"
"000001","2018-07-05","2755.339","2777.523","2727.940","2733.882","1292261.12","13299366.82"
"000001","2018-07-06","2731.353","2768.874","2691.021","2747.229","1362943.80","14819304.00"
"000001","2018-07-09","2752.447","2815.790","2752.447","2815.110","1215493.09","13565452.48"
"000001","2018-07-10","2819.712","2828.493","2800.625","2827.625","1170627.48","13263311.31"
"000001","2018-07-11","2780.704","2794.360","2752.435","2777.771","1268211.49","13831817.43"
"000001","2018-07-12","2771.041","2844.193","2771.041","2837.659","1469802.00","17031908.65"
"000001","2018-07-13","2831.428","2835.463","2818.848","2831.184","1176893.48","14630088.06"
"000001","2018-07-16","2827.082","2837.509","2804.493","2814.042","1077671.51","12941119.27"
"000001","2018-07-17","2806.885","2806.919","2774.762","2798.126","1054092.20","12403519.78"
"000001","2018-07-18","2801.777","2818.395","2786.040","2787.257","1209611.65","13855714.78"
"000001","2018-07-19","2791.016","2805.011","2764.486","2772.545","1144864.93","12937456.83"
"000001","2018-07-20","2769.754","2837.862","2753.840","2829.271","1459076.88","15566112.43"
"000001","2018-07-23","2815.201","2863.571","2809.616","2859.542","1733827.97","18699684.47"
"000001","2018-07-24","2862.267","2911.465","2862.267","2905.562","2295783.07","22870187.55"
"000001","2018-07-25","2911.453","2912.313","2894.039","2903.647","1678002.07","16641207.71"
"000001","2018-07-26","2905.794","2915.297","2875.701","2882.225","1684282.02","15749668.18"
"000001","2018-07-27","2879.690","2889.694","2864.110","2873.594","1463716.10","13241937.18"
"000001","2018-07-30","2871.940","2896.011","2850.296","2869.050","1516522.49","14598858.54"
"000001","2018-07-31","2866.899","2884.680","2854.320","2876.401","1189311.17","11952876.79"
"000001","2018-08-01","2882.506","2897.400","2823.929","2824.534","1495143.48","15169287.30"
"000001","2018-08-02","2815.344","2815.344","2726.483","2768.024","1741790.03","16976931.54"
"000001","2018-08-03","2763.396","2777.657","2740.432","2740.443","1270063.63","12913468.75"
"000001","2018-08-06","2736.526","2760.474","2692.322","2705.157","1297530.58","13299379.97"
"000001","2018-08-07","2711.736","2779.374","2696.039","2779.374","1495797.43","14725948.64"
"000001","2018-08-08","2771.129","2779.912","2741.067","2744.070","1476887.15","13996976.28"
"000001","2018-08-09","2729.579","2801.659","2726.215","2794.382","1516603.33","15107988.02"
"000001","2018-08-10","2791.402","2806.115","2777.506","2795.310","1215322.32","12311259.43"
"000001","2018-08-13","2769.017","2789.798","2742.560","2785.872","1275322.41","12946054.04"
"000001","2018-08-14","2780.736","2789.444","2766.569","2780.965","1095710.77","11246539.70"
"000001","2018-08-15","2777.249","2777.703","2721.240","2723.258","1161617.87","11870767.41"
"000001","2018-08-16","2691.426","2732.949","2672.741","2705.192","1202778.78","11758099.50"
"000001","2018-08-17","2723.887","2730.333","2665.592","2668.966","1124452.94","11549939.70"
"000001","2018-08-20","2673.066","2698.466","2653.112","2698.466","1107841.64","11404761.64"
"000001","2018-08-21","2700.342","2739.173","2696.292","2733.826","1135868.39","12226021.63"
"000001","2018-08-22","2731.958","2731.958","2709.062","2714.608","936646.40","9846396.99"
"000001","2018-08-23","2714.867","2736.010","2700.804","2724.624","984464.70","10782601.72"
"000001","2018-08-24","2717.081","2748.824","2705.324","2729.431","1005162.69","10266580.05"
"000001","2018-08-27","2736.319","2780.899","2736.319","2780.899","1327625.78","14142967.96"
"000001","2018-08-28","2782.293","2791.390","2769.401","2777.981","1187493.67","12511857.67"
"000001","2018-08-29","2774.865","2778.539","2762.350","2769.295","1001569.29","10122066.49"
"000001","2018-08-30","2769.332","2780.527","2736.346","2737.737","1060609.43","10640040.13"
"000001","2018-08-31","2730.113","2744.631","2710.537","2725.250","1097587.42","11481335.39"
"000001","2018-09-03","2716.404","2722.852","2692.364","2720.734","1022130.11","10481768.80"
"000001","2018-09-04","2720.648","2756.607","2712.376","2750.580","1090103.07","11370888.80"
"000001","2018-09-05","2741.380","2745.467","2704.337","2704.337","1050022.69","10726944.69"
"000001","2018-09-06","2697.578","2719.406","2683.745","2691.593","990178.33","10626608.02"
"000001","2018-09-07","2696.678","2728.546","2683.719","2702.301","1075232.93","11384007.13"
"000001","2018-09-10","2698.011","2703.429","2667.317","2669.485","1035591.70","10286071.66"
"000001","2018-09-11","2668.487","2680.573","2652.704","2664.800","998659.46","9688458.22"
"000001","2018-09-12","2659.744","2672.074","2647.170","2656.110","900267.58","9344820.62"
"000001","2018-09-13","2679.208","2689.062","2653.189","2686.578","1073350.14","11246414.32"
"000001","2018-09-14","2688.779","2694.920","2675.290","2681.643","1000050.08","10499236.00"
"000001","2018-09-17","2671.291","2671.291","2647.915","2651.789","882388.88","8696259.92"
"000001","2018-09-18","2644.296","2700.193","2644.296","2699.950","1157679.93","11303188.86"
"000001","2018-09-19","2694.799","2746.080","2690.994","2730.850","1415503.18","14010701.03"
"000001","2018-09-20","2732.170","2743.965","2724.084","2729.244","1113874.63","10487586.89"
"000001","2018-09-21","2733.874","2797.485","2722.032","2797.485","1580166.42","14897635.72"
"000001","2018-09-25","2775.066","2790.032","2771.160","2781.139","1119831.79","10852804.78"
"000001","2018-09-26","2785.317","2827.341","2783.342","2806.813","1395677.06","14505876.94"
"000001","2018-09-27","2805.793","2810.506","2786.322","2791.775","1239976.96","12344771.16"
"000001","2018-09-28","2794.264","2821.755","2791.836","2821.350","1342904.56","12536998.94"
"000001","2018-10-08","2768.208","2771.938","2710.178","2716.510","1495013.88","14153155.18"
"000001","2018-10-09","2713.732","2734.314","2711.197","2721.013","1167718.99","11029245.78"
"000001","2018-10-10","2723.724","2743.548","2703.063","2725.837","1134857.36","11131245.53"
"000001","2018-10-11","2643.074","2661.286","2560.316","2583.458","1971507.02","17005776.25"
"000001","2018-10-12","2574.042","2615.917","2536.665","2606.913","1700816.35","14280320.89"
"000001","2018-10-15","2605.912","2611.969","2564.738","2568.098","1185761.97","10521473.83"
"000001","2018-10-16","2567.764","2597.715","2536.441","2546.330","1194191.44","10679224.55"
"000001","2018-10-17","2574.313","2582.549","2517.573","2561.614","1299539.97","11738835.57"
"000001","2018-10-18","2544.911","2544.911","2485.619","2486.419","1254285.13","10657676.11"
"000001","2018-10-19","2460.081","2553.387","2449.197","2550.465","1473235.58","13009592.23"
"000001","2018-10-22","2565.644","2675.406","2565.644","2654.876","2118884.49","19730981.30"
"000001","2018-10-23","2652.648","2659.812","2583.261","2594.826","1783435.43","16691941.23"
"000001","2018-10-24","2579.972","2640.402","2577.773","2603.295","1600604.07","14208216.87"
"000001","2018-10-25","2540.935","2606.101","2531.535","2603.800","1620329.79","13763018.09"
"000001","2018-10-26","2610.898","2626.116","2580.845","2598.847","1589361.19","13341549.28"
"000001","2018-10-29","2593.591","2595.537","2529.188","2542.103","1342419.23","12250004.05"
"000001","2018-10-30","2538.574","2586.919","2521.784","2568.048","1666823.09","15238593.50"
"000001","2018-10-31","2573.015","2612.922","2567.027","2602.783","1805503.48","15489473.53"
"000001","2018-11-01","2617.033","2636.799","2603.651","2606.237","2009039.32","18025380.56"
"000001","2018-11-02","2649.251","2676.476","2628.870","2676.476","2250269.21","20786156.90"
"000001","2018-11-05","2665.427","2673.188","2639.271","2665.431","1937601.00","16858891.34"
"000001","2018-11-06","2660.719","2660.863","2635.321","2659.356","1636694.79","13880093.64"
"000001","2018-11-07","2659.845","2675.677","2639.246","2641.342","1732019.86","14726180.87"
"000001","2018-11-08","2660.087","2662.369","2632.301","2635.632","1596354.87","12866881.67"
"000001","2018-11-09","2621.238","2621.238","2598.161","2598.872","1524463.07","12126049.41"
"000001","2018-11-12","2593.200","2631.170","2590.211","2630.520","1750313.08","14235142.84"
